wn_synset,bn:id,pos,lemmata EN,definition,is it related to music?,note,removed EN
wn:2033868a,bn:00912356n,,alternative/punk_music,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,list_of_alternative_rock_genres,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternative_rock_revival,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternate_music,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,1990s_alt-rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,rockternative,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternative_bands,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,1980s_alt-rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternrock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,pop/rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternitive_rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,popternative,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,amerindie,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternative_rock_music,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alterock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternative_pop/rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,garbage_rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,2000s_alternative_rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternative_rock_and_roll,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alt-pop,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,21st_century_alternative_pop/rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,alternative_pop,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:2033868a,bn:00912356n,,1990s_alternative_rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:3440682n,bn:00912356n,,altern,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:3440682n,bn:00912356n,,1980s_alternative_rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:6925833n,bn:00912356n,,1990s_alternative,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:6925833n,bn:00912356n,,modern_pop_rock,Alternative rock is a category of rock music that emerged from the independent music underground of the 1970s and became widely popular in the 1990s.,YES,,
wn:8217738n,bn:00913194n,,roots_reggae,"Roots reggae is a subgenre of reggae that deals with the everyday lives and aspirations of Africans and those in the African Diaspora, including the spiritual side of Rastafari, black liberation, revolution and the honoring of God, called Jah by Rastafarians.",YES,,
wn:1566509n,bn:00913194n,,reggae_roots,"Roots reggae is a subgenre of reggae that deals with the everyday lives and aspirations of Africans and those in the African Diaspora, including the spiritual side of Rastafari, black liberation, revolution and the honoring of God, called Jah by Rastafarians.",YES,,
wn:1566509n,bn:00913194n,,roots_rock_reggae,"Roots reggae is a subgenre of reggae that deals with the everyday lives and aspirations of Africans and those in the African Diaspora, including the spiritual side of Rastafari, black liberation, revolution and the honoring of God, called Jah by Rastafarians.",YES,,
wn:2869249n,bn:00914485n,,esraj,The esraj is an Indian stringed instrument found in two forms throughout the Indian subcontinent.,YES,,
wn:3272010n,bn:00914485n,,israj,The esraj is an Indian stringed instrument found in two forms throughout the Indian subcontinent.,YES,,
wn:6919023n,bn:00915501n,,overdubbing,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:6919023n,bn:00915501n,,dubbed_down,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:6919023n,bn:00915501n,,overdubs,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:6919023n,bn:00915501n,,overdubbed,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:1243474v,bn:00915501n,,overdub,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:1243474v,bn:00915501n,,over-dubbing,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:623812v,bn:00915501n,,over_dubbing,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:623812v,bn:00915501n,,over-dubbed,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:623812v,bn:00915501n,,over-dub,"Overdubbing is a technique used in audio recording where a passage has been pre-recorded, and then during replay, another part is recorded to go along with the original.",YES,,
wn:623812v,bn:00916331n,,children's_song,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:2817799n,bn:00916331n,,schoolyard_rhyme,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:2817799n,bn:00916331n,,children's_rhyme,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:2817799n,bn:00916331n,,k-i-s-s-i-n-g,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:2817799n,bn:00916331n,,childrens_songs,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:2817799n,bn:00916331n,,playground_songs,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:2817799n,bn:00916331n,,playground_chant,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:9097599n,bn:00916331n,,kids'_song,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:3989777n,bn:00916331n,,children’s_songs,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:10024937n,bn:00916331n,,children’s_song,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:10024937n,bn:00916331n,,kinderlieder,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:10024937n,bn:00916331n,,children's_songs,"A children's song may be a nursery rhyme set to music, a song that children invent and share among themselves or a modern creation intended for entertainment, use in the home or education.",YES,,
wn:10024937n,bn:00917890n,,dawr,A dawr is a genre of Arabic vocal music sung in regional or colloquial Arabic.,YES,,
wn:10024937n,bn:00917948n,,şarkı,A şarkı is an art song in Ottoman classical music which forms one of the movements of a fasıl.,YES,,
wn:10024937n,bn:00917948n,,sarkı,A şarkı is an art song in Ottoman classical music which forms one of the movements of a fasıl.,YES,,
