wn_synset,bn:id,pos,lemmata EN,definition,lemmata IT,is it related to music?
,bn:16031176n,,"psychology_of_music_preference, music_preference",The psychology of music preference is the study of the psychological factors behind peoples' different music preferences.,preferenza_musicale,YES
,bn:16045729n,,simplified_music_notation,Simplified music notation is an alternative form of music notation designed to make sight-reading easier.,notazione_musicale_semplificata,YES
,bn:16088907n,,trance_blues,"Trance blues is a subgenre of blue music defined as blues music with an electronic component—examples could be loops, drum machines, or samples.",trance_blues,YES
,bn:16117466n,,"music_community, online_music_community",A music community is a group of people involved in a given type of music.,comunità_musicale,YES
,bn:16117466n,,"music_community, online_music_community",A music community is a group of people involved in a given type of music.,comunità_musicale_online,YES
,bn:16146539n,,fusiles,"Fusiles, also known as arte de fusil was a shift in the Mexican music industry towards more exact covers of foreign rock.",fusiles,YES
,bn:16199792n,,choreomusicology,Choreomusicology is a portmanteau word joining the words choreology and musicology.,coreomusicologia,YES
,bn:16364069n,,"deep_funk, hard_funk","Deep funk is a subgenre of funk music which, unlike traditional mainstream funk, has a more soulful, rawer, grittier, and ""heavier"" sound.",deep_funk,YES
,bn:16364069n,,"deep_funk, hard_funk","Deep funk is a subgenre of funk music which, unlike traditional mainstream funk, has a more soulful, rawer, grittier, and ""heavier"" sound.",hard_funk,YES
,bn:16374835n,,"latino_punk, punk_in_colombia, colombian_punk, latina_punk",Latino punk is punk music created by Latino people in Latin America and the United States.,punk_latino,YES
,bn:16374835n,,"latino_punk, punk_in_colombia, colombian_punk, latina_punk",Latino punk is punk music created by Latino people in Latin America and the United States.,punk_in_colombia,YES
,bn:16374835n,,"latino_punk, punk_in_colombia, colombian_punk, latina_punk",Latino punk is punk music created by Latino people in Latin America and the United States.,punk_colombiano,YES
,bn:16390049n,,"similarity_relation, pitch-class_similarity, similarity, maximal_similarity, minimal_similarity","In music, a similarity relation or pitch-class similarity is a comparison between sets of the same cardinality, based upon shared pitch class and/or interval class content.",relazione_di_somiglianza,YES
,bn:16390049n,,"similarity_relation, pitch-class_similarity, similarity, maximal_similarity, minimal_similarity","In music, a similarity relation or pitch-class similarity is a comparison between sets of the same cardinality, based upon shared pitch class and/or interval class content.",somiglianza_di_classe_di_altezza,YES
,bn:16390049n,,"similarity_relation, pitch-class_similarity, similarity, maximal_similarity, minimal_similarity","In music, a similarity relation or pitch-class similarity is a comparison between sets of the same cardinality, based upon shared pitch class and/or interval class content.",somiglianza,YES
,bn:16390049n,,"similarity_relation, pitch-class_similarity, similarity, maximal_similarity, minimal_similarity","In music, a similarity relation or pitch-class similarity is a comparison between sets of the same cardinality, based upon shared pitch class and/or interval class content.",somiglianza_massima,YES
,bn:16390049n,,"similarity_relation, pitch-class_similarity, similarity, maximal_similarity, minimal_similarity","In music, a similarity relation or pitch-class similarity is a comparison between sets of the same cardinality, based upon shared pitch class and/or interval class content.",somiglianza_minima,YES
,bn:16393168n,,rabel,"The rabel is a bowed stringed instrument from Spain, a rustic folk-fiddle descended from the medieval rebec, with both perhaps descended from the Arab rabab.",rabel,YES
,bn:16468417n,,gatra,"A gatra is a unit of melody in Javanese gamelan music, analogous to a measure in Western music.",gatra,YES
,bn:16515113n,,ottu,"The ottu is a double reed wind instrument, used in Carnatic music of Southern India to provide a drone accompaniment to the similar nadaswaram oboe.",ottu,YES
,bn:16535928n,,son_calentano,"The son calentano is an instrumental form of music from the Tierra Caliente region, Mexico.",son_calentano,YES
,bn:16593335n,,music_industry_of_east_asia,"The music industry of East Asia, a region that includes Mainland China, Hong Kong, Macau, Japan, Mongolia, North Korea, Singapore, South Korea and Taiwan is developed economic sector that is home to some of the world's largest music markets.",industria_musicale_dell'estremo_oriente,YES
,bn:16614401n,,phasing,"Phasing betegner inden for den minimalistiske musik en kompositionsteknik ved hvilken to instrumenter udfører den samme – ofte gentagne eller ""repetitive"" – stemme, på en sådan måde at den ene spiller i en fastlagt takt, mens den anden tidsmæssigt bevæger sig længere og længere bort fra den første stemme.",cadenzare,YES
,bn:16624636n,,"unitar, one_string_guitar","The one stringed guitar, also known as a Unitar is a somewhat less known version of the standard electric guitar.",unitar,YES
,bn:16624636n,,"unitar, one_string_guitar","The one stringed guitar, also known as a Unitar is a somewhat less known version of the standard electric guitar.",chitarra_a_una_corda,YES
,bn:16645499n,,novelette,"A novelette is ""a short piece of lyrical music, especially one for the piano"".",novelette,YES
,bn:16648281n,,greek_music_in_israel,Greek music in Israel is very popular and Greek musicians often visit Israel while on world tours.,musica_greca_in_israele,YES
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",fuzz_bass,YES
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",bass_overdrive,YES
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",overdriven_bass,YES
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",fuzzbass,YES
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",distorsione_del_basso,YES
,bn:16688213n,,"denpa_song, akiba-pop, dempa_music, dempa_song, a-pop, doku-denpa, denpa_music, doku-dempa, akiba_pop, dokudenpa, moe_song, dempa",A denpa song is a type of Japanese music that is intentionally strange and catchy.,denpa,YES
,bn:16688213n,,"denpa_song, akiba-pop, dempa_music, dempa_song, a-pop, doku-denpa, denpa_music, doku-dempa, akiba_pop, dokudenpa, moe_song, dempa",A denpa song is a type of Japanese music that is intentionally strange and catchy.,canzoni_denpa,YES
,bn:16688213n,,"denpa_song, akiba-pop, dempa_music, dempa_song, a-pop, doku-denpa, denpa_music, doku-dempa, akiba_pop, dokudenpa, moe_song, dempa",A denpa song is a type of Japanese music that is intentionally strange and catchy.,akiba-pop,YES
,bn:16688213n,,"denpa_song, akiba-pop, dempa_music, dempa_song, a-pop, doku-denpa, denpa_music, doku-dempa, akiba_pop, dokudenpa, moe_song, dempa",A denpa song is a type of Japanese music that is intentionally strange and catchy.,a-pop,YES
,bn:16688213n,,"denpa_song, akiba-pop, dempa_music, dempa_song, a-pop, doku-denpa, denpa_music, doku-dempa, akiba_pop, dokudenpa, moe_song, dempa",A denpa song is a type of Japanese music that is intentionally strange and catchy.,musica_denpa,YES
,bn:16688213n,,"denpa_song, akiba-pop, dempa_music, dempa_song, a-pop, doku-denpa, denpa_music, doku-dempa, akiba_pop, dokudenpa, moe_song, dempa",A denpa song is a type of Japanese music that is intentionally strange and catchy.,doku_dempa,YES
,bn:16688213n,,"denpa_song, akiba-pop, dempa_music, dempa_song, a-pop, doku-denpa, denpa_music, doku-dempa, akiba_pop, dokudenpa, moe_song, dempa",A denpa song is a type of Japanese music that is intentionally strange and catchy.,canzoni_moe,YES
,bn:16711324n,,"grass_dance, grass_dancer, rainbow_crow",The Grass dance or Omaha dance is a style of modern Native American men's pow wow dancing originating in the warrior societies on the Northern Great Plains.,grass_dance,YES
,bn:16711324n,,"grass_dance, grass_dancer, rainbow_crow",The Grass dance or Omaha dance is a style of modern Native American men's pow wow dancing originating in the warrior societies on the Northern Great Plains.,grass_dancer,YES
,bn:16711324n,,"grass_dance, grass_dancer, rainbow_crow",The Grass dance or Omaha dance is a style of modern Native American men's pow wow dancing originating in the warrior societies on the Northern Great Plains.,corvo_arcobaleno,YES
,bn:16756304n,,"bungkaka, bamboo_buzzer","A bungkaka, also known as the bamboo buzzer is a percussion instrument made out of bamboo common in numerous indigenous tribes around the Philippines such as the Ifugao, Kalinga, and Ibaloi.",bunkgaga,YES
,bn:16756304n,,"bungkaka, bamboo_buzzer","A bungkaka, also known as the bamboo buzzer is a percussion instrument made out of bamboo common in numerous indigenous tribes around the Philippines such as the Ifugao, Kalinga, and Ibaloi.",cicalino_di_bambù,YES
,bn:16830217n,,rhythm_&_praise_music,Rhythm and praise is another term for Christian R&B music.,rhythm_and_praise_music,YES
,bn:16830217n,,rhythm_&_praise_music,Rhythm and praise is another term for Christian R&B music.,musica_con_ritmo_e_lode,YES
,bn:17157554n,,"baile_de_maní, baile_de_mani, el_juego_de_maní, el_juego_de_mani, juego_de_maní, juego_de_mani, mani_stickfighting, mani, mani_stick-fighting, mani_stick_fighting","Juego de maní often simply called maní or mani, sometimes referred to as baile de maní or bambosa, is a combined martial art and dance that was developed in Cuba by African slaves.",baile_de_maní,YES
,bn:17157554n,,"baile_de_maní, baile_de_mani, el_juego_de_maní, el_juego_de_mani, juego_de_maní, juego_de_mani, mani_stickfighting, mani, mani_stick-fighting, mani_stick_fighting","Juego de maní often simply called maní or mani, sometimes referred to as baile de maní or bambosa, is a combined martial art and dance that was developed in Cuba by African slaves.",baile_de_mani,YES
,bn:17157554n,,"baile_de_maní, baile_de_mani, el_juego_de_maní, el_juego_de_mani, juego_de_maní, juego_de_mani, mani_stickfighting, mani, mani_stick-fighting, mani_stick_fighting","Juego de maní often simply called maní or mani, sometimes referred to as baile de maní or bambosa, is a combined martial art and dance that was developed in Cuba by African slaves.",el_juego_de_maní,YES
,bn:17157554n,,"baile_de_maní, baile_de_mani, el_juego_de_maní, el_juego_de_mani, juego_de_maní, juego_de_mani, mani_stickfighting, mani, mani_stick-fighting, mani_stick_fighting","Juego de maní often simply called maní or mani, sometimes referred to as baile de maní or bambosa, is a combined martial art and dance that was developed in Cuba by African slaves.",el_juego_de_mani,YES
